,id,raw_address,POI/street,POI,street
29548,29548,"hus collec tanj raya 1,",,,
29558,29558,"raya gatot subr, talok turen",,,
29560,29560,"kain sasira hj. maim, sebe mas, banjarmasin tengah",,,
29562,29562,paledang gg. boj neros 92 rt 1 13 bogor tengah - kota,,,
29572,29572,sindangbarang k.h m. syarif no 84 rt 6 7 bogor barat - kota,,,
29576,29576,"nasi goreng pak lasim, baku imog,",,,
29584,29584,penantian kel. kelam tengah,,,
29593,29593,jalan raden intan no 73 plaza lotus swt komsel tanjung karang pusat enggal bandar lampung,,,
29604,29604,"archibu, perum griya petobo per,",,,
29609,29609,"war kopi, tanjung, kalipucung",,,
29621,29621,g tu sei rotan percut sei tuan,,,
29629,29629,"toko bu rina raya baron, 1 baron",,,
29632,29632,toko sinar elektr binjai kota,,,
29634,29634,stasiun ngadiluwih. jalan stasiun nomor 01,,,
29637,29637,"sari ud, usman sadar, 182 61115",,,
29645,29645,pt hadi nugr pratama bira,,,
29646,29646,gun agung comp world kemb 1,,,
29652,29652,desa balaradin jln.h.samaun rt 01 rw 05 no15,,,
29668,29668,"reseller ace maxs, pawon,",,,
29675,29675,harapan jaya yudistira 97 35131 sukarame,,,
29676,29676,tk dahlia dha wan maruyung,,,
29701,29701,"raya pang sudi, no 136 wiroborang mayangan",,,
29710,29710,"yama brata, kantor desa perk. ramunia",,,
29721,29721,"modi dan bakso widya, sido, 61 godean",,,
29746,29746,jembatan lima laksa v 38 rt 5 2 tambora,,,
29750,29750,bu end cok pijat bayi sekarsuli,,,
29753,29753,"tpa ta ariful khoir, sut babalan",,,
29767,29767,"rockwood vil, abdul gani, ngaglik",,,
29780,29780,"depan loket taxi kita bers, wil iska panyabungan ii panyabungan kota",,,
29781,29781,andungsari kel.,,,
29785,29785,tpa roudhotul murot buaran mayong,,,
29792,29792,"beng niam motor panjol, butuh",,,
29796,29796,"pt sar sejahtera ban, tebet barat iv,",,,
29800,29800,"warung dilta rizki, 62265",,,
29802,29802,"mirah 17, burangkeng kel. setu",,,
29805,29805,raya beri no 34 bringin 1 ngaliyan,,,
29812,29812,"seser, no 56c medan tembung",,,
29817,29817,sirnarasa bakso mang adin ceu isah 16852,,,
29823,29823,"bekasi jaya kh mas mans, 26 2 17112 bekasi timur",,,
29855,29855,palem bohar taman,,,
29869,29869,toni 84 bintang rangkui,,,
29872,29872,kelapa dua cv pand ban mandiri raya kel dua c 15 15831,,,
29878,29878,"ment 2, sawahan mentawa baru (ketapang)",,,
29879,29879,"pt. koe bdn finance, 2 karet semanggi setia budi",,,
29891,29891,"beng sum harapan motor, ketileng raya",,,
29894,29894,"nak v, banjarmasin selatan",,,
29897,29897,"dw tirto, tirto sari kretek",,,
29901,29901,mampang prap xviii duren tiga,,,
29903,29903,laur suk mand pt muara kar pluit,,,
29912,29912,"ir haji juanda, kind jaya motor, kotabaru",,,
29914,29914,"mutiara cell wang, wangkal",,,
29918,29918,"mai saleh, peunayong kel. kuta alam",,,
29933,29933,subur,,,
29934,29934,"barokah steam motor dan mobil raya kopo-, mekar baru kopo",,,
29937,29937,"bengkel las tung jaya, lengkong",,,
29940,29940,tlajung udik tlaj udik no 29 gunung putri,,,
29942,29942,juw - puc tegalwero,,,
29947,29947,puske waele watu,,,
29963,29963,rawabadak utara gg. f 2 9 rt 7 3 14230 koja,,,
29964,29964,bendu hil gg. v 68 1 bendungan hilir tanah abang,,,
29968,29968,"klinik yayasan ope, dap baru",,,
29973,29973,"dr. rahaj sp.og pulo,",,,
29981,29981,"ikan gur, pekauman kel.",,,
29992,29992,gedung aji baru,,,
29993,29993,mh. tham panunggangan pinang (penang),,,
29994,29994,"vino cell, tambak madu i",,,
30011,30011,"pt shenyang yua alumi ind.eng, letjen. mt. hary",,,
30012,30012,jl sentosa (arengka) perum alifa arengka residence blok j no 4,,,
30015,30015,"gley gar, tirto sari kretek",,,
30032,30032,"topan tex, ten, majalaya",,,
30037,30037,"stm wal jaya, no 3 diamond laundry 1",,,
30047,30047,"indomart graha raya bint, graha raya",,,
30061,30061,gg. madr 20 pinang ranti rt 5 1 makasar,,,
30063,30063,"kali ii, 6 kadipiro banjarsari",,,
30071,30071,carrefour lebak bulus,,,
30072,30072,"rptra tanah abang 3, jalan tanah abang iii no.24",,,
30080,30080,"jl. kemandoran viii. komplek p&k no.15, grogol utara",,,
30098,30098,gang hik no 2 kapuk rt 11 4 cengkareng,,,
30099,30099,kali rejo majap 20 kalirejo,,,
30105,30105,"gang xvi, denpasar timur",,,
30119,30119,"21 tailor leather jac, kayu aya, kuta utara",,,
30129,30129,"smp neg 38 bulukumba,",,,
30141,30141,sei sikambing d gatot subr 262 20113 medan petisah,,,
30189,30189,toko murah sen karangba sokaraja,,,
30190,30190,"way cloth, raya kutabumi, kuta baru",,,
30203,30203,ahmad yani 40-36 dauh puri kaja denpasar utara,,,
30209,30209,"kampung warung jengkol,no .3,rt.002, rw.013 ,pegangsaan dua.",,,
30212,30212,"indogr, seja siti rejo i medan kota",,,
30215,30215,"kertasana akses perum pes cile, 26 bojonegara",,,
30216,30216,"toko besi & pipa air patra kencana, may mt hary, no 2 rw 2 50136 semarang tengah",,,
30254,30254,"ir. h. jua, chick chick cri snack",,,
30258,30258,"penggilingan h. hasan, 86 rt 13 8 cakung",,,
30259,30259,"muf raya suko, pekarungan sukodono",,,
30261,30261,cipinang cempedak taman sim timur 18 rt 11 3 13340 jatinegara,,,
30273,30273,"cluster pesona atlantis blok l9 no. 26, citra raya, cikupa, panongan, tangerang, banten",,,
30275,30275,"nash fern cafe n' cake dr. cipto, sentul kepanjen kidul",,,
30280,30280,tan seko 56aa mangga besar 6 taman sari,,,
30309,30309,pers depok no a1 20,,,
30312,30312,king saf resid no a6 19 sepande kel. candi,,,
30315,30315,"puske tanjung mor, irian",,,
30326,30326,btn cendana blok c4 kec.tanralili desa.lekopancing kab.maros prov.sulsel,,,
30333,30333,"smk darun najihin nw bagek nyala, raya rens,",,,
30334,30334,"sdit at taq, katapang",,,
30335,30335,"raya boj nan, specia body repair",,,
30360,30360,"prof. dr. dr. tuti wa sapiie prabu dimu,",,,
30362,30362,gg. elang semper timur cilincing,,,
30374,30374,"cni chain store, kramat luar kota sigli",,,
30386,30386,bagian keuangan sriwijaya post graha tribun jl.alamsyah ratu prawiranegara no. 120,,,
30388,30388,sar abdu 7 limba u dua kota selatan,,,
30423,30423,pakuwon trade center lt. lg a9-17,,,
30432,30432,"src imah, al baro, pabuaran",,,
30433,30433,"raya gent cima, cafe jajanan mamah zaura, bantar panjang",,,
30446,30446,arya mukti raya 25b pedurungan,,,
30484,30484,"kamila style, alai limau manis,",,,
30488,30488,cibeureum ciba 97 40522,,,
30505,30505,tagaraja jl. yos suda no 36 rt 2 2 kateman,,,
30509,30509,sarim 2 sarijadi sukasari,,,
30511,30511,"royal fitn, pal merah, a u r",,,
30514,30514,kh ahmad dah pekunden semarang tengah,,,
30516,30516,kalid per 11a kalideres rt 6 14 kalideres,,,
30531,30531,"labuh baru timur kel. durian, 200 28231 payung sekaki",,,
30543,30543,"mangga dua raya, b 30 cho promotion rw 5 pademangan",,,
30548,30548,"mendem duren ir. soek,",,,
30556,30556,ru per tam ast 7 telaga asih cikarang barat,,,
30559,30559,"toko kue, raya cihampelas,",,,
30560,30560,indro 55 lawang,,,
30566,30566,sedu putih 1 77 8 ilir ilir timur ii,,,
30587,30587,ujung s p k 22 11 semampir,,,
30593,30593,dalung gg. prima no 17 kuta utara,,,
30614,30614,"rumin, bas rah, lumajang",,,
30618,30618,bakmi kali mal kh. noer ali jaka sampurna,,,
30626,30626,perumahan samitra garden b 1 gurun laweh,,,
30630,30630,"adinata furni, pid 3, denpasar utara",,,
30647,30647,"klam, baby spa bidan asri muara rapak balikpapan utara",,,
30648,30648,temayang gg. bas rah rt 11 rw 5 62184,,,
30681,30681,"kedai surabi, siliw cianjur",,,
30698,30698,jamb raya harapan jaya bekasi utara,,,
30699,30699,"toko plas, ki maja, kedaton",,,
30700,30700,"optik hila, kara green vill, telukjambe timur",,,
30703,30703,"antapani wetan setra dago timur iv, 23",,,
30719,30719,"band iv, sukasari tangerang",,,
30727,30727,"cahaya logam lest, mes lama no 113",,,
30734,30734,"per depok maha, d. 4 rw 2 pancoran mas",,,
30742,30742,"perumahan gading kencana blok c1, jl. puri gading kodepos 80361",,,
30743,30743,"gandaria timur, no 14 teluk pucung rt 5 22 bekasi utara",,,
30779,30779,"perum 369 view, no.3 , mangunharjo, tembalang, semarang, jawa tengah",,,
30785,30785,"masuk simpang dekat jembatan baturusa depan pltd lama, baturusa kecamatan merawang",,,
30803,30803,"tanah sera no 8 icon busi park, sudimara jaya",,,
30816,30816,pandanwangi araya megah blimbing,,,
30819,30819,"toko cat king lestari bone, jaka sampurna",,,
30827,30827,talang jambe a 11 sukarami,,,
30865,30865,cipinang melayu pangk jati iv 70-71 rt 9 5 makasar,,,
30873,30873,pondok kelapa pon kel sela i rt 6 rw 12 duren sawit,,,
30878,30878,papa hijau tulusrejo kel.,,,
30879,30879,raya cia 17 pasireurih rt 1 12 tamansari,,,
30888,30888,"mis, pasi, tempeh",,,
30897,30897,ir. soek 327 sentul kepanjen kidul,,,
30899,30899,cempaka baru cemp baru ii 11 rt 2 6 10640 kemayoran,,,
30913,30913,surya 1,,,
30919,30919,"ban wij clus yunani, no 40",,,
30921,30921,kota baru gg. sela 41 pontianak selatan,,,
30923,30923,kebagusan sepat i 46 12520 pasar minggu,,,
30934,30934,"keb.bulukumba, kec.ujung loe, desa seppang, dusun tanah cellae, rumah iman desa seppang",,,
30939,30939,rsia jati jatiraden jati sampurna,,,
30948,30948,"kios kilo - bu neni, kad resid,",,,
30963,30963,pasar iii kel.,,,
30974,30974,ambil sendiri. segera informasikan (rumah di btn permai blok e.8 doyo baru btn kolam),,,
30979,30979,pt. oasis lestari jl. raya gatot subroto km 7-8 jatake tangerang banten,,,
30991,30991,greges gg. mulyo 75 60183 asemrowo,,,
31003,31003,"artas jaya 2. cv gar, panjang",,,
31024,31024,"sugr 1, rawa buaya kel.",,,
31025,31025,pang dip 67 parakan kauman parakan,,,
31027,31027,tanjung barat gg. h. dja 2 rt 2 6 12530 jagakarsa,,,
31030,31030,"kantor pos labuhan haji, hos cokroam, 83675",,,
31033,31033,"sunter jaya gg. sky ix, no 54 rt 16 6 tanjung priok",,,
31034,31034,"raya citali-ran, rm purnama",,,
31038,31038,pedungan p. moyo 1 15 denpasar selatan,,,
31053,31053,mush bilo - ii brambang karangawen,,,
31059,31059,"gad kir timur iv, 22 kelapa gading barat rt 9 8 kelapa gading",,,
31100,31100,"griya sepa, pisangan jaya kel. sepatan",,,
31102,31102,"sifa tk, kra,",,,
31127,31127,adil kaliwungu ngunut,,,
31130,31130,"raw muka 4, rawamangun kel.",,,
31159,31159,"warkop bento, raya daen, paciran",,,
31160,31160,toko mubarrok raya lon,,,
31168,31168,"musholla nur must,",,,
31171,31171,perumahan samitra garden blok e2 kelurahan surau gadang,,,
31175,31175,"jln.raya sriwijaya 333,lombok epicentrum mall,lokasi restoran pepper me",,,
31179,31179,"nyi ageng ser toko wawan,",,,
31180,31180,"poliklinik gigi graha kedoya hospital, panj,",,,
31181,31181,two two one style ach yani,,,
31189,31189,"puske, tarutun tapa selatan, tarutung",,,
31193,31193,"kapuk waru 1b, 14b rt 1 14 11720",,,
31198,31198,"hara indah, no 58 pusakarakyat kel.",,,
31228,31228,limbungan baru patin raya 17 rumbai pesisir,,,
31246,31246,rant timur i banjarmasin selatan,,,
31248,31248,"toko anugrah, raya cije",,,
31262,31262,"21 janu, no 14 cindara pratama. pt, baru tengah",,,
31270,31270,"kantor karantina,pelabuhan feri",,,
31276,31276,haji linun 6 rt 3 8 ragunan,,,
31281,31281,ra kran wet 7 rt 3 rw 9 jati sampurna,,,
31288,31288,mul fitn grand gad mas,,,
31295,31295,"laris i ramb salah,",,,
31309,31309,"kartasura ahmad yani, 88 kartasura",,,
31311,31311,"ketapang jl. kaca pir barat, mentawa baru (ketapang)",,,
31326,31326,"paradise resort, cluster the bay, blok c6 no.3 jl. aria putra",,,
31330,31330,"jela utama i, no 16a 4 grogol petamburan",,,
31360,31360,"ud junali, rw 7 kramat jati",,,
31364,31364,gogomall homeshopping jl. jalur sutera utama ruko spectra blok 23 c no. 8-9 alam sutera,,,
31373,31373,lembaga keuangan syar perd surya utama soek hatta,,,
31381,31381,"teuku cik dit, 3 rt 8 2 gondangdia menteng",,,
31384,31384,"balai pengobatan dan khitan al-g, ahmad nasu,",,,
31395,31395,kali baru timur vi utan panjang kemayoran,,,
31405,31405,"pandawa 5 regency *, panciro, kec. bajeng, kabupaten gowa, sulawesi selatan 92161",,,
31407,31407,muncul jaya motor karangpucung,,,
31415,31415,nan iii 166 maguwoharjo depok,,,
31439,31439,"ruko planet green 4 jl sumargo lamongan, tlogo anyar",,,
31442,31442,panda - sedan 01 sumurpule kragan,,,
31443,31443,"tk.s cah, teluk sema, suka pura",,,
31444,31444,pangg 42 rt 1 rw 5 pengasinan sawangan,,,
31446,31446,"abadi elektronik raya tugum, 31662",,,
31474,31474,"sd neg 3 temb, tembuku",,,
31477,31477,"mavya camp popda, banjarsari",,,
31503,31503,raya maja - ranca no 47 40392 majalaya,,,
31505,31505,gg. usaha 2 279 sungai jawi pontianak kota,,,
31506,31506,pandau hulu i mal 11 medan kota,,,
31524,31524,nan 5 kamonji palu barat,,,
31525,31525,sd neg 2 gond karangreja,,,
31533,31533,gg.taman teratai kampung ladang sintang kalbar,,,
31549,31549,"sd 2 ypk, jl. enggang, btn pkt",,,
31570,31570,mangunjaya villa mak 1 2 tambun selatan,,,
31594,31594,bab tra desa sukam,,,
31610,31610,bendu asa iii 25 bendungan hilir 2 tanah abang,,,
31628,31628,jl. jembatan pahlawan no.056 desa senimpik,,,
31629,31629,jl. ks. tubun 43 pasar baru rt 2 4,,,
31631,31631,"lon raya, kebon melati tanah abang",,,
31636,31636,"gumaya tower hotel, jl. gajahmada no.59-61, kembangsari, central semarang",,,
31651,31651,kid panan 234-232 pangandaran pangandaran,,,
31655,31655,salon kecant jegeg bagus apuan,,,
31668,31668,pet saba iii 103 rt 7 5 gambir,,,
31691,31691,"reva elec, di panja, bagus kuning",,,
31692,31692,kan kuwu kedokan rw 8 meteseh,,,
31702,31702,"gong collec, man dua raya,",,,
31730,31730,mush nurul hida cilo dalam i,,,
31734,31734,"bank rak indon, pers utara, pisangan timur pulo gadung",,,
31735,31735,"indo jaya tehnik - ho pem, a u r",,,
31744,31744,cip motor(samping bakmi sr) jl.otista raya no.78 sasak tinggi,,,
31785,31785,tar ii 49 sukapura rt 8 4,,,
31802,31802,"kertan, no 91a enha 20 sablon, candirenggo singosari",,,
31805,31805,pabuaran raya merd 324 15114 karawaci,,,
31810,31810,"megat semesta. pt, kyai mojo, ngestiharjo tegalrejo",,,
31821,31821,"omah angkri, soek hatta,",,,
31839,31839,harapan mulya lotus vii 14 rt 5 14 17143 medan satria,,,
31847,31847,"pasar serd, raya cile - ser serdang kramatwatu",,,
31875,31875,venus i perwira bekasi utara,,,
31876,31876,ple carang rejo sampung,,,
31877,31877,"kantor camat lem,",,,
31880,31880,"mawar dah keb sayur, 06 banjarmasin tengah",,,
31882,31882,"swad i, 20-37 bambu apus rt 9 1 cipayung",,,
31886,31886,"putra djaya widjaja, cv, pang hidayatullah, samarinda kota",,,
31892,31892,nga ja sela baratajaya gubeng,,,
31899,31899,"gad fajar, d12 8 toko alat listrik dan bangunan",,,
31906,31906,pulau bin raya no 3,,,
31913,31913,"srengseng sawah cipe v, 24 rt 6 9 jagakarsa",,,
31914,31914,pejagalan jemb gamb ii no 75 aa rt 1 13 14450 penjaringan,,,
31921,31921,kem tanah merah siak hulu,,,
31926,31926,"lakarsantri kel. lakars, no 39b rw 1 lakar santri",,,
31937,31937,karta sukoh gumpang kel.,,,
31948,31948,perawang dua kpr 1 62,,,
31977,31977,ment tanjung merdeka tamalate,,,
31989,31989,tobat aditya cell 15612,,,
31991,31991,lin 1 wanea,,,
32002,32002,"feline salon, tegalwirangrong kertasemaya",,,
32005,32005,kanna d4 pamulang timur rw 5 pamulang,,,
32030,32030,sindu mage sendangadi mlati,,,
32037,32037,sirnajaya gg. buaya 3 serang baru,,,
32038,32038,cisimeut raya empang oji leuwidamar,,,
32060,32060,dr. sut sukamenanti kedaton,,,
32072,32072,ganting parak gadang pt. bundo bumi lestari jl. pro 19b 25133 padang timur,,,
32083,32083,"tengg timur iii, tenggilis mejoyo tenggilis mejoyo",,,
32087,32087,terminal subang seblah agen ikan mas 24 jam rt.63 18,,,
32096,32096,"lintas suma hotel, yos suda lubuk linggau timur satu (i)",,,
32107,32107,jatimekar ramb no 14 jatiasih,,,
32138,32138,raya mi karangandong driyorejo,,,
32150,32150,setro baru vi 47 gading 4 tambaksari,,,
32163,32163,nasi uduk kre adi suci sei sungai raya,,,
32172,32172,raya derw 42 derwati rancasari,,,
32189,32189,haji simun 40 srengseng rt 1 rw 5 kembangan,,,
32207,32207,"pand cell, balad",,,
32228,32228,"bengkel bpjs oyienk, sasak",,,
32245,32245,"ama, ahmad yani, gubug gubug",,,
32253,32253,"ment empat, cindai alus kel.",,,
32273,32273,"sepinggan daksa timur ix, no 25 balikpapan selatan",,,
32276,32276,tanjung barat gg. h. ami 141-53 rt 7 6 12530 jagakarsa,,,
32279,32279,"mutiara salon, a. yani, magelang utara",,,
32283,32283,medahan gusti agung made gam no 38 belah batuh (blahbatuh),,,
32288,32288,huriah tenun suka sukarara jonggat,,,
32291,32291,binong perm ayu 15810 curug,,,
32297,32297,"budi toko sele, medan belawan kota",,,
32299,32299,utan panjang *rt rw : 003 07 rumah no.10 *kecamatan : kemayoran *kabupaten kota :.jakart,,,
32305,32305,"nusa indah v,",,,
32308,32308,"denanyar azza daster perum riverview residence gg. ser, jombang",,,
32319,32319,"dak v, 67 kebon kosong rt 3 9 kemayoran",,,
32329,32329,ligar ayu cibeunying cimeunyan,,,
32365,32365,nuar maju kel.,,,
32370,32370,"sapu busana adat dan penga, trosobo sambi",,,
32376,32376,sd,,,
32392,32392,sumber harjo bk 3,,,
32402,32402,"raya cisa barat, alifa snack dan catering, sukakerti cisalak",,,
32421,32421,villa glugur mas no 37,,,
32429,32429,"waroeng kita, raya batum, mulung",,,
32432,32432,pahl revo 14 rt 4 rw 3 pondok bambu duren sawit,,,
32438,32438,duku 3e 7 rt 4 7,,,
32444,32444,"boule gad serpong, a 35 serp cipta kreasi pt kelapa dua",,,
32457,32457,"jl.boulevard raya gading serpong,arcadia village , jl block adison 7",,,
32463,32463,soka merah rt 9 13 kota baru bekasi barat,,,
32473,32473,raya han jatimurni pondok melati,,,
32481,32481,"toko ozie, aria jaya sent cikupa",,,
32486,32486,"ahass agung kus sragi, sragi sragi",,,
32487,32487,mer ilir no 55 varia club meruya utara,,,
32499,32499,"taman kanak kanak desa klum i, wono rejo",,,
32522,32522,"toko gel,",,,
32523,32523,kecamatan bangorejo dip,,,
32545,32545,pademangan timur gg. 10 no 117 rt 5 5 pademangan,,,
32559,32559,mrcajang rw 19,,,
32562,32562,"raya kebay lama, 4 sukabumi selatan 8 kebon jeruk",,,
32577,32577,"sd neg k a l o y, kaloy",,,
32580,32580,"yayasan amal bhakti mulia pro, kh ach dahlan, 17 pasar jambi",,,
32581,32581,panunggangan barat taman ayu no 259 rt 1 9 15138 cibodas,,,
32588,32588,"pekojan peko, 21a rt 14 rw 4 tambora",,,
32597,32597,banaran udan liris no 11,,,
32602,32602,sawo iii 281 jaka mulya rt 3 1 bekasi selatan,,,
32613,32613,"kareta fut,",,,
32630,32630,pamoyanan muhamad 29 cicendo,,,
32638,32638,ganung kidul mastrip ii 64419 nganjuk,,,
32657,32657,jl. sul sya kasim no 236 dumai kota dumai timur,,,
32675,32675,jalan cipaku indah ii the setiabudhi terrace c-11,,,
32679,32679,"let her, no 84-60 tidung rappocini",,,
32729,32729,"tamantirto lengsmooth sablon,",,,
32739,32739,bontotiro para para,,,
32743,32743,"toko jam & kaca abas baru, han",,,
32755,32755,joyo 11 sawotratap gedangan,,,
32761,32761,"blan, kolo yos suda, medan labuhan",,,
32770,32770,"kembang kuning jl.b lima pasar senin, 71419 amuntai tengah",,,
32808,32808,"majasetra anyar, 40382 majalaya",,,
32812,32812,perum solt c.58 rt 1 1 barombong tamalate,,,
32814,32814,zam ii 21 rt 9 rw 7 cengkareng,,,
32828,32828,gala klam asri sela ii 64 medokan semampir 9 sukolilo,,,
32843,32843,"lapis kukus sura, nan, no 1 gedangan",,,
32879,32879,"pon steak, japos raya jurang manggu barat pondok aren",,,
32889,32889,kemiri muka mas jami nurul hudda 8,,,
32895,32895,inp xvi 30 larangan selatan rt 1 8 larangan,,,
32901,32901,"cluster carissa graha raya bintaro blok c-02, rt 01  rw 014 jl. boulevard graha raya kel",,,
32927,32927,"pon kel raya, b1 3 rw 4",,,
32935,32935,"pink luan, jl. tanj garbus, no 16",,,
32941,32941,"slb neg kuala tung,",,,
32947,32947,jalan boulevard raya gading serpong.arcadia village jl block adison no.07,,,
32949,32949,"desa bulukerto, dusun rekesan pothok rejo rt.05 rw.03 ada gudang biru",,,
32961,32961,karanglewas,,,
32973,32973,"ko lebak jero rt.04 rw.11, kel desa:ciherang",,,
32998,32998,gunung sahari selatan sel 6 10 kemayoran,,,
33016,33016,"indo mobil ser, adine",,,
33021,33021,"raiq barber shop,",,,
33027,33027,"usaha ini, swad ii pondok aren",,,
